"","link","id","text","time","platform","pop_score","score"
"45","https://www.instagram.com/p/BfimpCXlXkN/","965767819609628673","Crazy Cat Ladies of Batch 2000.

#bgcatsunite #catlivesmatter #catsofbgc","2018-02-23","ig",0.486693202983588,0.321011876221746
"46","https://www.instagram.com/p/BfihmCDFHar/","965767819609628673","#catsofbgc #flashbackfriday","2018-02-23","ig",0.363722738577053,-0.292653126176447
"47","https://www.instagram.com/p/Bfia0EIlR4v/","965767819609628673","At the sit-down for the #catsofbgc","2018-02-23","ig",0.993998251156881,-0.222463387995958
"48","https://www.instagram.com/p/BeZ2o0Dgj3Q/","965767819609628673","#ameliadiaries
#catsofbgc","2018-02-24","ig",0.130589689128101,0.469962280709296
"49","https://www.instagram.com/p/BfigZMlndq5/","965767819609628673","“Shangri-La’s action is symptomatic of a greater problem we have today: the perspective that only humans should have the run of our spaces....Other communities have shown that there is a way for humans and animals to co-exist in peace.” — Abigail Valte from her article in the Malaya Business Insight. #KaponHINDITapon #CatsOfBGC","2018-02-23","ig",0.208952463697642,-0.963082382921129
"50","https://www.instagram.com/p/BfifttXgwB3/","965767819609628673","#catsofbgc in action #justiceforcats #shangrilathefort #shangrilathefortmanila","2018-02-23","ig",0.874030632898211,0.480601959396154
"51","https://www.instagram.com/p/BfifFPygsEp/","965767819609628673","#FlashbackFriday, I took this #CatsOfBGC photo using Cloudfone Next around 5:30 PM last 2016. 😢😢😢 #GIZGUIDEPH #JusticeForCatsOfBGC","2018-02-23","ig",0.170695435721427,0.0644032275304198
"52","https://www.instagram.com/p/BfidJnXFcfQ/","965767819609628673","Here with Jenie at the park for the BGC cats.

#catlivesmatter #catsofbgc #puspin #bgcatsunite #bgcats","2018-02-23","ig",0.546025509946048,-0.664245988707989
"53","https://www.instagram.com/p/Bfiaza9HeDB/","965767819609628673","The love for all living creatures is the most noble attribute of man - Charles Darwin
#catsofbgc #findingcatsofbgc #sitdownattheparkforbgccats","2018-02-23","ig",0.666608091676608,0.505504124797881
"54","https://www.instagram.com/p/Bd4p-ZJFj_j/","965767819609628673","#TheBookProject #CatsOfBGC","2018-02-23","ig",0.294765051919967,-0.826652203686535
"55","https://www.instagram.com/p/BfiDhevhIQX/","965767819609628673","#CatsOfBGC","2018-02-23","ig",0.176301257219166,-0.71941954549402
"56","https://www.instagram.com/p/BfhkYulDXRR/","965767819609628673","Cats makes me happy! .
.
.
.
.
.

At 12 noon on YouTube channel my first edition of #maskandrant where I talk about social issues or current issues while trying on a different /new facial masks. 
Today's topic #ShangFort #CatsofBGC #catastrophe #MsEarthRullan on YT 
#beautywithpurpose #beautywithbrains #beautyvlogger #vlogger #vloggerph #blogger #parelevant 😂 #Philippines
#facialmasks #MedihealPh #WatsonsPh","2018-02-23","ig",0.88538863719441,0.241317749489099
"57","https://www.instagram.com/p/BfhO285lMqA/","965767819609628673","Missing the cuteness of this guy. sarap kurutin!

#cheese #cat #cats #catsofig #catsofinstagram
#kitty #kitten #kittens #kittensofinstagram #scottishfold #catsofmanila #catsofbgc #pet #pets #petsofinstagram #petsofig #cutecats #fatcats #fluffy","2018-02-23","ig",0.0736643865238875,0.0803173910826445
"58","https://www.instagram.com/p/BfgUgI_nQYb/","965767819609628673","The #CatsofBGC ..Photo taken last year. I had the pleasure of feeding a few of these guys once. Hope they are safe, wherever they are. 🐱","2018-02-22","ig",0.181311880471185,0.157655470073223
"59","https://www.instagram.com/p/reB8agCgFL/","965767819609628673","#residentcat near MCDepot #catsofbgc","2018-02-22","ig",0.533181610982865,0.704527822323143
"60","https://www.instagram.com/p/oe8u5ACgFp/","965767819609628673","#ResidentCat #catsofbgc","2018-02-22","ig",0.841615406097844,-0.0275197117589414
"61","https://www.instagram.com/p/BfgLstPnJFn/","965767819609628673","Never to be loved again. The Lost Cats of BGC 💔 ©to the owner of this pic

#catsofbgc #bringbackthecats #catkillers
#Shanginanyo #bgccats #shangrilahotels #catsrule #catsofinstagram #cats #shangrilathefort #justiceforthecatsofbgc","2018-02-22","ig",0.687823763350025,0.757477265782654
"62","https://www.instagram.com/p/Bff9rxUnnAr/","965767819609628673","#CatsOfBGC 😺🐈❤️❤️ #AdventureOfYourLifetime #TuwingUmuulanAtKapilingKa #AllThingsBrightAndBeautiful #ICantBelieveMyEyes #LostInYourEyes #Pogi #Gwapo #Cute #Chinito #AsianBoy #ItsMoreFunInThePhilippines #WowPhilippines #ChoosePhilippines #InstaTravel #InstaPlace #PinasTravel #SummerSun #SummerFun #ThePhilippines #Photography #Wanderer #Wanderlust #LikeForLike #FollowForFollow #FollowMe #Igers #IgersPH #Instagram","2018-02-22","ig",0.794652104610577,-0.738949360791594
"63","https://www.instagram.com/p/Bff3DBcna-b/","965767819609628673","Update on #FindingCatsOfBGC:

22 Feb 2018
- See CARA's detailed update on our Facebook Page

21 Feb 2018
- CARA has meeting meeting Shang and finally with Pest Busters. Pest Busters apologizes. (https://www.facebook.com/CARAwelfareph/posts/10155483541132123)
- Pictures shown by Shang are not the BGC Cats (https://www.facebook.com/marcellejohn.marcelino/posts/10216702467900506)
- CARA, Shang and Pest Busters will have a meeting (https://www.facebook.com/CARAwelfareph/posts/10155482488502123)

20 Feb 2018
- Shang issues an apology (https://www.facebook.com/shangrilafort/photos/a.996102000419770.1073741828.994986307198006/2001217123241581/?type=3)

19 Feb 2018
- No BGC Cats were found
- Shang confirmed 12 cats were adopted by their employees. Shang will provide the names and CARA will conduct home visits (https://www.facebook.com/ria.javier/posts/10156168419028466)

#CatsOfBGC","2018-02-22","ig",0.233612682903185,-0.507789138238877
"64","https://www.instagram.com/p/BffzbAgB6Y8/","965767819609628673","A friendly young cat at BGC. ❤️#catsofbgc

Shame on you Shangri-La Manila for hiring a PEST CONTROL company to “relocate” a managed colony of cats. Cats who were cared for by residents & employees, who were spayed/neutered & vaccinated. 🤬😡","2018-02-23","ig",0.722034204518422,0.896724670659751
"65","https://www.instagram.com/p/BffzHNsBtDt/","965767819609628673","I used to work in BGC, and I make it a point to bring cat food kibbles whenever I go for a coffee or doughnut run, precisely because of the #CatsOfBGC. My McCann colleagues know this very well. Which is why I won't give up. I will continue to fight for these angels.

#cats #catstagram #catsofig #catsofinstagram #instacats #pets #petstagram #petsofig #petsofinstagram #rescuedpetsofinstagram #rescuedcatsofinstagram #puspin #puspinsofmeownila #meownila #catcareph #adoptdontshop #spayneuter","2018-02-22","ig",0.114794460590929,-0.238905328325927
"66","https://www.instagram.com/p/8PU2JiCgGq/","965767819609628673","#ResidentCat #catsofbgc","2018-02-22","ig",0.151575499447063,0.730036580935121
"67","https://www.instagram.com/p/3NPlNligN5/","965767819609628673","McKitty nappy time #ResidentCat #catsofbgc","2018-02-22","ig",0.146962604951113,-0.662660360336304
"68","https://www.instagram.com/p/BffwUNSn7G9/","965767819609628673","Asan na ang mga kapusa kong nakatira sa BGC? Pinatapon daw ng mga boss ng @shangrilafort na isang 5-star hotel? (Meron nga silang pera, pero wala silang awa. Sa langit kaya sila pupunta???) Bring back the #catsofBGC or eeeelse!!! 😾 #catlivesmatter #communitycats #ShameOnShangrilaHotel","2018-02-22","ig",0.164118677610531,0.220513353124261
"69","https://www.instagram.com/p/Bffq8Wzhv8g/","965767819609628673","Yeay! She now has a collar! 😍😍
#CatsofBGC","2018-02-22","ig",0.566406216239557,-0.934888930525631
"70","https://www.instagram.com/p/BffoiEHHRhN/","965767819609628673","The #CatsOfBGC 😺😺😺 #AdventureOfYourLifetime #TuwingUmuulanAtKapilingKa #AllThingsBrightAndBeautiful #ICantBelieveMyEyes #LostInYourEyes #Pogi #Gwapo #Cute #Chinito #AsianBoy #ItsMoreFunInThePhilippines #WowPhilippines #ChoosePhilippines #InstaTravel #InstaPlace #PinasTravel #SummerSun #SummerFun #ThePhilippines #Photography #Wanderer #Wanderlust #LikeForLike #FollowForFollow #FollowMe #Igers #IgersPH #Instagram","2018-02-22","ig",0.0900598515290767,-0.71085955016315
"71","https://www.instagram.com/p/BffeteIDnRT/","965767819609628673","They are not pests. Shame on the management of Shangri-la the Fort for hiring a pest control company to get rid of the much loved #CatsofBGC .The cat colony is vaccinated against rabies and are spayed/ neutered. #adoptdontshop","2018-02-22","ig",0.730592960491776,0.793338182847947
"72","https://www.instagram.com/p/BffJLweFRwu/","965767819609628673","Catlay summer edition.

Divine and Ginger have  been hanging out at Serendra ever since. This is their home. 
#catsofbgc #puspin #TNR #TNVR #catsofinstagram #ilovecats #cats #catsarelove","2018-02-22","ig",0.244306370615959,0.406322552356869
"73","https://www.instagram.com/p/BffEWGbjphh/","965767819609628673","In photos: Two-face (Shang cat, minsan Upper High Street cat) * Kimmy, Timmy, and Mimi (Shang cats) * Shady (Shang cat) * Manny (Shang cat--so named because ang tapang nya; he nipped my hand with his tiny tooth) * Shawie (BHS Cinema cat--so named for always going after my shawarma, and who cemented my belief that cats neither want to be called mingming nor swswsws--they answer best to the sound of rustling plastic bags because FOOD) * Armi (Crossroads cat) * Timmy and my fave cat person (Shang cat) #catsofbgc","2018-02-22","ig",0.392618323210627,-0.585285922978073
"74","https://www.instagram.com/p/BffDNP1FdQg/","965767819609628673","Tena sa Cupang. #sandbox9wthimala @thesandboxco @9wtonline #himala no #catsofbgc were harmed in this production. Coz there were no cats.","2018-02-22","ig",0.440568416845053,0.936087322887033
"75","https://www.instagram.com/p/BCX4bf1nV3C/","965767819609628673","Cutie cat spotted at wandering at BGC. Photo taken using Honor 6 Plus.

www.gizguide.com

#gizguideph #huaweiph #honor6plus #forthebrave #cats #meow","2016-02-29","ig",0.19585959543474,0.982380581554025
"76","https://www.instagram.com/p/BffArm5npLh/","965767819609628673","I love cats 🐈
#shangrilafort","2018-02-22","ig",0.989572228863835,-0.284869779832661
"77","https://www.instagram.com/p/Bfe4p6SgcAC/","965767819609628673","CATS ARE FAMILY. 
They keep us company...
keep rats and pests at bay,
they brighten up our day
and keep our worries away. 
They are our PETS. 
They are NOT PESTS. 
#catsofBGC
#shangrilathefort","2018-02-22","ig",0.0886092910077423,0.460567005909979
"78","https://www.instagram.com/p/BfepybOlVHb/","965767819609628673","Still saddened by the sudden disappearance of the #catsofbgc. Posting this pic with one of our adopted #kitties Duday 😻🙏 #findingthecatsofbgc #adoptdontshop #puspinsofinstagram","2018-02-22","ig",0.81079413392581,-0.225137661676854
"79","https://www.instagram.com/p/BfeoANKBY7Z/","965767819609628673","Warning: another long post ahead. As I mentioned previously, I am a dog person, and not a cat person. But when I read about what Shangrila at the Fort Hotel did to the vaccinated, spayed/neutered, well-behaved and well-cared-for #CatsofBGC (in the dead of night on Feb. 14, Shangrila gathered the cats and had them exterminated by PestBusters!!! Then when they got caught, Shangrila LIED and said that their staff adopted half of the cats and relocated the rest. The public demanded for proof of life, and to this day,  Shangrila has been unable to show proof that the cats are alive and well. And to make matters worse, when thousands of people started leaving 1-star reviews on Shangrila's FB page, Shangrila not only deleted those reviews, they also maliciously reported the reviewers' accounts as spam so that they would be blocked out of their FB accounts!), my heart bleeds for these cats. They are PETS, not pests! I am absolutely disgusted by Shangrila's indifference, callousness, and complete lack of compassion, not only towards the beloved cats of BGC, but the sentiments of the public! I have always been a loyal patron of this hotel chain, but after Shangrila at the Fort's blatant act of animal cruelty, I will boycott this establishment. On a side note, when the contrabida hubby saw my scary-looking cat rice, he said: ""So is that one of the cats who died?!"" #christicism #savage #brutalAF #catbento #catsofBGCbento 🐱

#QuinBento No. 120: rice with cheese accents, eggplant omelette, plain bread, Cheese Rings and Hello Panda biscuits. #bento #bentoph #yumbox #yumboxph #yumboxlove #madewithlove #preschoolsnacks #whatsinmyumbox","2018-02-28","ig",0.125299951527268,0.93153170356527
"80","https://www.instagram.com/p/Bfen1VLlZJQ/","965767819609628673","Finding feline friends walking freely is such a relief...please don't harm or take them away.  #catsofbgc","2018-02-22","ig",0.400241596158594,0.0231103622354567
"81","https://www.instagram.com/p/BfecP5bHYSn/","965767819609628673","excuse me, paano po bumalik ng BGC? 🙄taga-Shangrila po ako 😿#scaredycat #furfriend #cateyes #catsofinstagram #catsofbgc","2018-02-21","ig",0.168259488651529,0.384001684840769
"82","https://www.instagram.com/p/BfeAiNYFFUx/","965767819609628673","Dear Shangri-La at The Fort,

Aren't you supposed to practice and embody the meaning of your name - ""lost horizon""? Paradise. Where timeless harmony is supposed to exist. Where love and compassion are supposed to overflow. WHAT HAVE YOU DONE? #findingcatsofbgc #catsofbgc #wherearethecatsofbgc #cruelty #animalcruelty #shameless #heartless #shangrilafort #hotel #cats #neko #ネコ #losthorizone","2018-02-23","ig",0.441153402905911,-0.571430793497711
"83","https://www.instagram.com/p/BfdrxuZgutM/","965767819609628673","Headlines and deadlines. Writing about dogs and reading about cats.⠀
⠀
49/365⠀
.⠀
.⠀
.⠀
.⠀
.⠀
#365project #project365 #photoaday #flatlay #flatlaytoday #flatlayoftheday #mobilephotography #mobilephoto #phonephotography #galaxys5 #catsofbgc","2018-02-21","ig",0.0336321301292628,-0.779413471929729
"84","https://www.instagram.com/p/BfdozlmFY5t/","965767819609628673","She’s female pala so I’ve named her Florence! My very own Cat of BGC is now going to be a Cat of Laguna LOL.
Saving this one in honor of the Cats of BGC who were taken and have yet to be found. We are thinking of you, kitties 💜🙏🏼 #justiceforthecatsofbgc #catsofbgc #puspin #rescue #rescuedismyfavoritebreed","2018-02-21","ig",0.782989148050547,0.841179572045803
"85","https://www.instagram.com/p/BfddNlDFVrt/","965767819609628673","Thank you, random citizen, for helping me catch blind new Cat of BGC so I can take him to the vet 💜

#goodsamaritan #puspin #catsofbgc #adoptdontshop #rescue #rescuedismyfavoritebreed","2018-02-21","ig",0.424263000255451,-0.712508467491716
